"Ticker.symbol","date","GICS.Sector","Address.of.Headquarters","close","X","Accounts.Payable","Accounts.Receivable","Add.l.income.expense.items","After.Tax.ROE","Capital.Expenditures","Capital.Surplus","Cash.Ratio","Cash.and.Cash.Equivalents","Changes.in.Inventories","Common.Stocks","Cost.of.Revenue","Current.Ratio","Deferred.Asset.Charges","Deferred.Liability.Charges","Depreciation","Earnings.Before.Interest.and.Tax","Earnings.Before.Tax","Effect.of.Exchange.Rate","Equity.Earnings.Loss.Unconsolidated.Subsidiary","Fixed.Assets","Goodwill","Gross.Margin","Gross.Profit","Income.Tax","Intangible.Assets","Interest.Expense","Inventory","Investments","Liabilities","Long.Term.Debt","Long.Term.Investments","Minority.Interest","Misc..Stocks","Net.Borrowings","Net.Cash.Flow","Net.Cash.Flow.Operating","Net.Cash.Flows.Financing","Net.Cash.Flows.Investing","Net.Income","Net.Income.Adjustments","Net.Income.Applicable.to.Common.Shareholders","Net.Income.Cont..Operations","Net.Receivables","Non.Recurring.Items","Operating.Income","Operating.Margin","Other.Assets","Other.Current.Assets","Other.Current.Liabilities","Other.Equity","Other.Financing.Activities","Other.Investing.Activities","Other.Liabilities","Other.Operating.Activities","Other.Operating.Items","Pre.Tax.Margin","Pre.Tax.ROE","Profit.Margin","Quick.Ratio","Research.and.Development","Retained.Earnings","Sale.and.Purchase.of.Stock","Sales..General.and.Admin.","Short.Term.Debt...Current.Portion.of.Long.Term.Debt","Short.Term.Investments","Total.Assets","Total.Current.Assets","Total.Current.Liabilities","Total.Equity","Total.Liabilities","Total.Liabilities...Equity","Total.Revenue","Treasury.Stock","For.Year","Earnings.Per.Share","Estimated.Shares.Outstanding"
"BXP","2015-12-31","Real Estate","Boston, Massachusetts",127.540001,249,792415000,-46326000,359979000,10,-374664000,6305687000,NA,723718000,0,1536000,904336000,NA,732837000,0,639542000,1231384000,799188000,0,22770000,15555641000,0,64,1586485000,0,0,432196000,0,-469955000,-103857000,9216513000,255604000,2177492000,0,-53770000,-1039361000,799411000,-1558546000,-280226000,583106000,-380794000,572606000,583106000,852748000,0,849365000,34,185118000,0,0,-14114000,0,564393000,483601000,-109072000,639542000,32,14,23,NA,0,-780952000,-105628000,97578000,0,73790000,18379456000,0,0,5709435000,12670021000,18379456000,2490821000,-2722000,2015,3.79,153853825.858
"C","2012-12-31","Financials","New York, New York",39.560001,250,5.7013e+10,0,3.251e+09,4,-3.604e+09,1.06391e+11,NA,3.99898e+11,0,3e+07,0,NA,0,0,2.71e+09,2.8437e+10,7.825e+09,2.74e+08,0,0,2.5673e+10,100,5.9581e+10,7e+06,5.697e+09,2.0612e+10,0,-3.5338e+10,-1.3096e+10,3.55012e+11,1.263264e+12,1.948e+09,0,-7.9033e+10,7.752e+09,-1.0362e+10,-1.2501e+10,3.0335e+10,7.541e+09,8.23e+09,7.541e+09,7.818e+09,2.249e+10,1.8629e+10,4.574e+09,8,1.47638e+11,0,9.3056e+11,-1.6896e+10,6.4624e+10,1.089e+09,6.7815e+10,-1.5741e+10,1.0442e+10,13,4,13,NA,0,9.7809e+10,2.051e+09,5.0923e+10,2.63263e+11,0,1.86466e+12,0,0,1.89049e+11,1.675611e+12,1.86466e+12,5.9581e+10,-8.47e+08,2012,2.51,3004382470.12
"C","2013-12-31","Financials","New York, New York",52.110001,251,5.3707e+10,0,7.48e+08,7,-3.49e+09,1.07193e+11,NA,4.55927e+11,0,3.1e+07,0,NA,0,0,3.497e+09,3.5979e+10,1.9802e+10,-1.558e+09,0,0,2.5009e+10,100,6.7997e+10,6.186e+09,5.056e+09,1.6177e+10,0,-2.5967e+10,-1.0346e+10,3.29878e+11,1.240732e+12,1.794e+09,0,-1.7114e+10,-6.568e+09,6.3244e+10,2.3094e+10,-9.1338e+10,1.3659e+10,9.766e+09,1.3659e+10,1.3616e+10,2.5674e+10,1.3787e+10,1.9054e+10,28,1.27984e+11,0,9.68273e+11,-1.9133e+10,3.7713e+10,7.16e+08,5.9935e+10,4.6658e+10,7.684e+09,29,10,20,NA,0,1.11168e+11,2.809e+09,4.9238e+10,2.62456e+11,0,1.880382e+12,0,0,2.04339e+11,1.676043e+12,1.880382e+12,6.7997e+10,-1.658e+09,2013,4.35,3.14e+09
"C","2014-12-31","Financials","New York, New York",54.110001,252,5.218e+10,0,5.7e+08,3,-3.386e+09,1.07979e+11,NA,4.02767e+11,0,3.1e+07,0,NA,0,0,3.799e+09,2.8391e+10,1.4701e+10,-2.432e+09,0,0,2.3592e+10,100,6.9606e+10,7.197e+09,4.566e+09,1.369e+10,0,-2.3129e+10,3.7103e+10,3.62116e+11,1.25887e+12,1.511e+09,0,-2.326e+10,2.223e+09,4.6343e+10,-7.027e+10,2.8582e+10,7.31e+09,9.517e+09,7.31e+09,7.504e+09,2.8419e+10,2.0058e+10,1.4131e+10,20,1.23967e+11,0,8.99332e+11,-2.3216e+10,-4.8336e+10,9.69e+08,8.5084e+10,-1.1386e+10,6.666e+09,21,7,11,NA,0,1.17852e+11,1.959e+09,5.5852e+10,2.31773e+11,0,1.842181e+12,0,0,2.10185e+11,1.631996e+12,1.842181e+12,6.9606e+10,-2.929e+09,2014,2.21,3307692307.69
"C","2015-12-31","Financials","New York, New York",51.75,253,5.3722e+10,0,6.82e+08,8,-3.198e+09,1.08288e+11,NA,3.52772e+11,0,3.1e+07,0,NA,0,0,3.697e+09,3.6747e+10,2.4826e+10,-1.055e+09,0,0,2.2349e+10,100,6.8024e+10,7.44e+09,3.721e+09,1.1921e+10,0,-7.882e+09,-2.9866e+10,3.18787e+11,1.197902e+12,1.235e+09,0,-7.2422e+10,-1.1208e+10,3.9737e+10,-6.4773e+10,1.4883e+10,1.7242e+10,6.32e+09,1.7242e+10,1.7386e+10,2.7683e+10,1.1105e+10,2.4144e+10,35,1.26783e+11,0,9.07887e+11,-2.9344e+10,8.555e+09,6.509e+09,6.0147e+10,4.2344e+10,7.182e+09,36,11,25,NA,0,1.33841e+11,3.47e+08,4.4346e+10,1.67575e+11,0,1.73121e+12,0,0,2.21857e+11,1.509353e+12,1.73121e+12,6.8024e+10,-7.677e+09,2015,5.41,3187060998.15
"CAH","2014-06-30","Health Care","Dublin, Ohio",68.559998,259,1.4314e+10,9.25e+08,4.6e+07,18,-2.49e+08,0,19,2.865e+09,1.42e+08,2.98e+09,8.5923e+10,119,0,1.346e+09,4.59e+08,1.931e+09,1.798e+09,0,0,1.459e+09,0,6,5.161e+09,6.35e+08,5.87e+09,1.33e+08,8.266e+09,-8.2e+07,-3.12e+08,3.171e+09,0,0,0,1.12e+08,9.64e+08,2.524e+09,-7.1e+08,-8.5e+08,1.166e+09,1.44e+08,1.166e+09,1.163e+09,5.38e+09,2.5e+07,1.885e+09,2,7.65e+08,1.428e+09,0,7e+07,2.27e+08,-5.19e+08,0,0,2.23e+08,2,28,1,64,0,4.774e+09,-6.73e+08,3.028e+09,8.01e+08,0,2.6033e+10,1.7939e+10,1.5115e+10,6.401e+09,1.9632e+10,2.6033e+10,9.1084e+10,-1.423e+09,2014,3.42,340935672.515
"CAH","2015-06-30","Health Care","Dublin, Ohio",83.650002,260,1.6962e+10,-8.7e+08,-5.3e+07,19,-3e+08,0,27,4.616e+09,-7.79e+08,3.003e+09,9.6819e+10,126,0,1.432e+09,4.51e+08,2.108e+09,1.967e+09,0,0,1.506e+09,0,6,5.712e+09,7.55e+08,6.018e+09,1.41e+08,9.211e+09,-9.9e+07,2.101e+09,5.211e+09,0,0,0,1.439e+09,1.751e+09,2.54e+09,6e+07,-8.49e+08,1.215e+09,4.22e+08,1.215e+09,1.212e+09,6.523e+09,3e+07,2.161e+09,2,8.66e+08,1.402e+09,0,-2.3e+07,6.5e+07,-4.5e+08,0,0,2.81e+08,2,31,1,73,0,5.521e+09,-1.036e+09,3.24e+09,2.81e+08,0,3.0142e+10,2.1752e+10,1.7243e+10,6.256e+09,2.3886e+10,3.0142e+10,1.02531e+11,-2.245e+09,2015,3.66,331967213.115
"CAH","2016-06-30","Health Care","Dublin, Ohio",78.010002,261,1.9114e+10,-8.66e+08,-5e+06,22,-4.65e+08,0,12,2.356e+09,-1.179e+09,3.01e+09,1.15003e+11,111,0,2.781e+09,6.41e+08,2.454e+09,2.276e+09,-1.2e+07,0,1.796e+09,0,5,6.543e+09,8.45e+08,9.426e+09,1.78e+08,1.0615e+10,-1.4e+07,2.668e+09,4.952e+09,0,1.7e+07,1.17e+08,2e+07,-2.26e+09,2.971e+09,-1.139e+09,-4.08e+09,1.427e+09,2.76e+08,1.427e+09,1.431e+09,7.405e+09,-2.3e+07,2.459e+09,2,9.44e+08,1.58e+09,0,-1.16e+08,-1.9e+07,-3.601e+09,0,0,4.59e+08,2,35,1,58,0,6.419e+09,-6.61e+08,3.648e+09,5.87e+08,0,3.4122e+10,2.1956e+10,1.9701e+10,6.554e+09,2.7568e+10,3.4122e+10,1.21546e+11,-2.759e+09,2016,4.36,327293577.982
"CAT","2013-12-31","Industrials","Peoria, Illinois",90.809998,262,1.4417e+10,8.35e+08,-3.5e+07,18,-4.446e+09,0,22,6.081e+09,2.658e+09,4.709e+09,4.1454e+10,140,5.94e+08,0,3.087e+09,5.593e+09,5.128e+09,-4.3e+07,-6e+06,1.7075e+10,6.956e+09,26,1.4202e+10,1.319e+09,3.596e+09,4.65e+08,1.2625e+10,-1.588e+09,-6.25e+08,2.6719e+10,1.6595e+10,6.7e+07,0,-1.611e+09,5.91e+08,1.0191e+10,-4.511e+09,-5.046e+09,3.789e+09,4.82e+08,3.789e+09,3.789e+09,1.8729e+10,0,5.628e+09,10,1.745e+09,9e+08,1.849e+09,-3.898e+09,0,9.88e+08,1.0002e+10,-4.9e+07,0,9,25,7,94,2.046e+09,3.1854e+10,-1.872e+09,6.528e+09,1.1031e+10,0,8.4896e+10,3.8335e+10,2.7297e+10,2.0811e+10,6.4085e+10,8.4896e+10,5.5656e+10,-1.1854e+10,2013,5.87,645485519.591
"CAT","2014-12-31","Industrials","Peoria, Illinois",91.529999,263,1.4622e+10,1.63e+08,3.22e+08,15,-3.379e+09,0,26,7.341e+09,1.01e+08,5.016e+09,4.1342e+10,139,1.404e+09,0,3.163e+09,3.636e+09,3.152e+09,-1.74e+08,8e+06,1.6577e+10,6.694e+09,25,1.3842e+10,6.92e+08,3.076e+09,4.84e+08,1.2205e+10,-1.275e+09,1.61e+08,2.7784e+10,1.6265e+10,8e+07,0,2.444e+09,1.26e+09,8.057e+09,-2.996e+09,-3.627e+09,2.452e+09,2.14e+09,2.452e+09,2.452e+09,1.8503e+10,0,3.314e+09,6,1.798e+09,8.18e+08,1.754e+09,-6.431e+09,0,1.027e+09,1.2194e+10,-1.39e+08,0,6,19,4,96,2.38e+09,3.3887e+10,-3.995e+09,8.148e+09,1.1501e+10,0,8.4681e+10,3.8867e+10,2.7877e+10,1.6746e+10,6.7935e+10,8.4681e+10,5.5184e+10,-1.5726e+10,2014,5.99,409348914.858
"CAT","2015-12-31","Industrials","Peoria, Illinois",67.959999,264,1.1727e+10,7.64e+08,1.61e+08,17,-3.261e+09,0,25,6.46e+09,2.274e+09,5.238e+09,3.4133e+10,128,2.489e+09,0,3.046e+09,3.946e+09,3.439e+09,-1.69e+08,0,1.609e+10,6.615e+09,27,1.2878e+10,9.16e+08,2.821e+09,5.07e+08,9.7e+09,-6.8e+08,-2.4e+09,2.5169e+10,1.4821e+10,7.6e+07,0,-1.38e+08,-8.81e+08,6.675e+09,-3.87e+09,-3.517e+09,2.512e+09,3.25e+08,2.512e+09,2.512e+09,1.5686e+10,0,3.785e+09,8,1.998e+09,1.662e+09,1.671e+09,-2.035e+09,0,4.24e+08,1.2046e+10,1.43e+08,0,7,23,5,91,2.119e+09,2.9246e+10,-1.992e+09,6.974e+09,1.2844e+10,0,7.8342e+10,3.3508e+10,2.6242e+10,1.4809e+10,6.3533e+10,7.8342e+10,4.7011e+10,-1.764e+10,2015,3.54,709604519.774
"CB","2012-12-31","Financials","Zurich, Switzerland",79.800003,266,1.0664e+10,6.36e+08,0,10,0,5.179e+09,NA,6.15e+08,0,9.591e+09,1.262e+10,NA,2.326e+09,0,2.2e+08,3.226e+09,2.976e+09,-5e+06,0,0,0,30,5.316e+09,2.7e+08,4.975e+09,2.5e+08,0,-2.786e+09,3.2e+08,8.233e+09,6.0833e+10,0,0,1.5e+08,1e+06,3.995e+09,-5.5e+08,-3.439e+09,2.706e+09,-8.5e+07,2.706e+09,2.706e+09,1.8083e+10,0,2.976e+09,17,3.485e+09,0,0,2.887e+09,0,-6.53e+08,4.9589e+10,1.98e+08,-6e+06,17,11,15,NA,0,1.0033e+10,1.15e+08,2.096e+09,1.401e+09,2.228e+09,9.2545e+10,0,0,2.7531e+10,6.5014e+10,9.2545e+10,1.7936e+10,-1.59e+08,2012,7.96,339949748.744
"CB","2013-12-31","Financials","Zurich, Switzerland",103.529999,267,1.0071e+10,1.55e+08,0,13,0,5.238e+09,NA,5.79e+08,0,8.899e+09,1.2522e+10,NA,2.929e+09,0,2.68e+08,4.513e+09,4.238e+09,-7e+06,0,0,0,35,6.739e+09,4.8e+08,5.404e+09,2.75e+08,0,-3.072e+09,7.61e+08,9.336e+09,6.1823e+10,0,0,9.47e+08,-3.6e+07,4.022e+09,3.91e+08,-4.442e+09,3.758e+09,-2.64e+08,3.758e+09,3.758e+09,1.8146e+10,0,4.238e+09,22,3.866e+09,0,0,1.152e+09,1.13e+08,-1.37e+09,4.9906e+10,-6.56e+08,1.5e+07,22,15,20,NA,0,1.3791e+10,-1.52e+08,2.211e+09,1.901e+09,1.763e+09,9.451e+10,0,0,2.8825e+10,6.5685e+10,9.451e+10,1.9261e+10,-2.55e+08,2013,11.02,341016333.938
"CB","2014-12-31","Financials","Zurich, Switzerland",114.879997,268,1.1152e+10,-4.35e+08,0,10,0,5.145e+09,NA,6.55e+08,0,8.055e+09,1.3241e+10,NA,2.896e+09,0,1.88e+08,3.767e+09,3.487e+09,-1.39e+08,0,0,0,31,5.93e+09,6.34e+08,5.724e+09,2.8e+08,0,-1.464e+09,1.169e+09,8.602e+09,6.2968e+10,0,0,1.98e+08,7.6e+07,4.496e+09,-1.777e+09,-2.504e+09,2.853e+09,6.52e+08,2.853e+09,2.853e+09,1.9661e+10,0,3.487e+09,18,4.022e+09,0,0,1.191e+09,1.89e+08,-1.04e+09,5.16e+10,6.9e+07,-8.2e+07,18,12,15,NA,0,1.6644e+10,-1.302e+09,2.245e+09,2.552e+09,2.322e+09,9.8248e+10,0,0,2.9587e+10,6.8661e+10,9.8248e+10,1.9171e+10,-1.448e+09,2014,8.5,335647058.824
"CB","2015-12-31","Financials","Zurich, Switzerland",116.849998,269,1.1522e+10,-1.4e+07,-3.3e+07,10,0,4.481e+09,NA,1.775e+09,0,7.833e+09,1.2968e+10,NA,3.191e+09,0,1.58e+08,3.596e+09,3.296e+09,-1.45e+08,0,0,0,32,6.019e+09,4.62e+08,5.683e+09,3e+08,0,-6.295e+09,8.5e+08,1.3717e+10,5.8017e+10,0,0,4.94e+09,1.12e+09,3.864e+09,3.695e+09,-6.294e+09,2.834e+09,5.33e+08,2.834e+09,2.834e+09,1.8978e+10,0,3.296e+09,17,4.276e+09,0,0,-7.35e+08,2.44e+08,1e+06,5.0858e+10,-4.97e+08,1.2e+08,17,11,15,NA,0,1.9478e+10,-6.27e+08,2.27e+09,1.404e+09,1.0446e+10,1.02366e+11,0,0,2.9135e+10,7.3231e+10,1.02366e+11,1.8987e+10,-1.922e+09,2015,8.71,325373134.328
"CBG","2012-12-31","Real Estate","Los Angeles, California",19.9,270,1562629000,-142786000,24617000,21,-156413000,960900000,43,1162973000,0,3301000,5745428000,137,0,191962000,180423000,664546000,489478000,3394000,60729000,379176000,1889602000,12,768671000,185322000,786793000,175068000,0,-7067000,22306000,2543707000,498964000,142601000,0,-90559000,-3885000,291081000,-100689000,-197671000,315555000,-32161000,315555000,304156000,2534756000,19826000,585081000,9,170457000,284811000,201935000,-165044000,-938000,-34191000,419768000,-41488000,169645000,8,32,5,137,0,740054000,36399000,0,1207729000,102010000,7809542000,4084550000,2972293000,1539211000,6270331000,7809542000,6514099000,0,2012,0.98,321994897.959
"CBG","2013-12-31","Real Estate","Los Angeles, California",26.299999,271,1927737000,-76946000,-22931000,17,-158917000,981997000,23,553067000,0,3319000,6293699000,111,0,160777000,229618000,644067000,508985000,-11218000,64422000,458596000,2290474000,12,891095000,187187000,841228000,135082000,0,37213000,138908000,1866890000,362495000,40221000,0,-704389000,-597385000,745108000,-866281000,-464994000,316538000,-7672000,316538000,321798000,2056567000,98129000,616128000,9,165809000,211736000,56644000,-146123000,-4537000,-343290000,429001000,112405000,190390000,7,27,4,111,0,1056592000,-9756000,0,621359000,58442000,6998414000,2879812000,2605740000,1895785000,5102629000,6998414000,7184794000,0,2013,0.96,329727083.333
"CBG","2014-12-31","Real Estate","Los Angeles, California",34.25,272,2293333000,-307979000,52988000,21,-182203000,1039425000,26,768974000,0,3330000,8050222000,115,99235000,42602000,278256000,889297000,777262000,-29183000,101714000,497926000,2333821000,11,999696000,263759000,802360000,112035000,0,43419000,333908000,1808605000,218280000,41568000,0,-183114000,248972000,661780000,-232069000,-151556000,484503000,-143496000,484503000,513503000,2308363000,0,792254000,9,244619000,294432000,86975000,-324020000,-2711000,-12772000,486640000,-12412000,265101000,9,34,5,115,0,1541095000,-7544000,0,548457000,0,7568010000,3371769000,2928765000,2259830000,5308180000,7568010000,9049918000,0,2014,1.47,329593877.551
"CBG","2015-12-31","Real Estate","Los Angeles, California",34.580002,273,3138277000,-231979000,10588000,20,-141517000,1106758000,12,613167000,0,3342000,9716541000,106,135252000,100361000,326407000,998610000,879730000,-22967000,162849000,529823000,3085997000,10,1139269000,320853000,1450469000,118880000,0,118654000,320914000,2645111000,217943000,46418000,0,851557000,-200481000,651897000,789548000,-1618959000,547132000,-196242000,547132000,558877000,4298178000,0,835944000,8,293236000,393878000,70655000,-485675000,-5951000,-1596096000,519244000,-126080000,314096000,8,32,5,106,0,2088227000,-11089000,0,1785225000,0,11017943000,5305223000,4994157000,2712652000,8305291000,11017943000,10855810000,0,2015,1.64,333617073.171
"CCI","2012-12-31","Real Estate","Houston, Texas",72.160004,274,308675000,-98570000,-132810000,6,-441383000,5623595000,82,1017302000,0,2932000,728989000,128,33914000,976401000,731942000,701871000,100827000,1480000,0,6917531000,3119957000,70,1703691000,-100061000,2941696000,601044000,0,0,119709000,10923186000,864819000,12518000,0,3903710000,361244000,772557000,3786803000,-4199596000,188584000,79704000,185955000,188584000,386253000,33846000,834681000,34,629468000,177769000,241127000,-61791000,0,-3758213000,0,-261116000,622592000,4,3,8,128,0,-2625990000,-35785000,212572000,688056000,0,16088709000,1581324000,1237858000,2938746000,13149963000,16088709000,2432680000,0,2012,0.64,294662500
"CCI","2013-12-31","Real Estate","Houston, Texas",73.43,275,392687000,-64026000,-40073000,1,-534809000,9482769000,54,406920000,0,3341000,991017000,118,19008000,56513000,840587000,840631000,251001000,2210000,0,8947677000,4916426000,65,1874734000,1.91e+08,4057865000,589630000,0,0,284342000,11490914000,1078995000,14458000,0,261120000,-217970000,1171059000,4063133000,-5459285000,90111000,266995000,78748000,60001000,276639000,39169000,880704000,31,682254000,209124000,260114000,-23612000,0,-4924476000,1349919000,-211927000,741342000,9,4,3,118,0,-2535879000,3832014000,213519000,103586000,0,20594908000,892683000,756387000,6926717000,13668191000,20594908000,2865751000,0,2013,0.26,346580769.231
"CCI","2014-12-31","Real Estate","Houston, Texas",78.699997,276,411421000,-77116000,-32321000,6,-758535000,9512396000,32,298723000,0,3339000,1306606000,138,0,0,1066635000,908361000,335070000,-8012000,0,8982783000,5196485000,63,2232150000,-11244000,3681551000,573291000,0,0,411005000,11807526000,1202058000,21003000,0,243435000,-47774000,1600197000,-462987000,-1216709000,390513000,62834000,346525000,346314000,313308000,48391000,940682000,27,797403000,670965000,407375000,15820000,0,-458174000,1666391000,-169738000,985781000,9,5,11,138,0,-2815428000,-21872000,257296000,113335000,0,21143276000,1282996000,932131000,6716225000,14427051000,21143276000,3538756000,0,2014,1.04,375493269.231
"CCI","2015-12-31","Real Estate","Houston, Texas",86.449997,277,426527000,12668000,54777000,21,-908892000,9548580000,36,309541000,0,3338000,1321426000,115,0,0,1073304000,1000957000,473829000,-1902000,0,9580057000,5513551000,64,2342425000,-51457000,3779915000,527128000,0,54475000,320625000,12143019000,1306408000,0,0,274255000,3190000,1794025000,-935476000,-1959734000,1520992000,-25610000,1477004000,525286000,313296000,49146000,946180000,26,875069000,358408000,322623000,-4398000,0,-1105317000,1948636000,994029000,1036178000,13,7,42,115,0,-2458397000,-29657000,310921000,106219000,0,22036245000,981245000,855369000,7089221000,14947024000,22036245000,3663851000,0,2015,4.44,342565765.766
"CCL","2015-11-30","Consumer Discretionary","Miami, Florida",50.529999,280,2.31e+09,4e+06,-5.58e+08,7,-2.294e+09,8.562e+09,20,1.395e+09,5e+06,3.65e+08,9.447e+09,35,0,0,1.626e+09,2.016e+09,1.799e+09,-6.1e+07,0,3.1818e+10,3.01e+09,40,6.267e+09,4.2e+07,1.308e+09,2.17e+08,3.3e+08,-2.19e+08,3.59e+08,7.413e+09,0,0,0,1.7e+08,1.064e+09,4.545e+09,-9.42e+08,-2.478e+09,1.757e+09,6.63e+08,1.757e+09,1.757e+09,3.03e+08,0,2.574e+09,16,6.5e+08,4.23e+08,3.272e+09,-1.741e+09,-2.7e+07,3.5e+07,1.097e+09,1.31e+08,1.626e+09,11,8,11,30,0,2.006e+10,-2.69e+08,2.067e+09,1.374e+09,0,3.9237e+10,2.451e+09,6.956e+09,2.3771e+10,1.5466e+10,3.9237e+10,1.5714e+10,-3.475e+09,2015,2.26,777433628.319
"CCL","2016-11-30","Consumer Discretionary","Miami, Florida",51.41,281,2.453e+09,-2.2e+07,-2e+07,12,-3.062e+09,8.632e+09,9,6.03e+08,1e+06,3.65e+08,9.383e+09,24,0,0,1.738e+09,3.051e+09,2.828e+09,-1.2e+07,0,3.2429e+10,2.91e+09,43,7.006e+09,4.9e+07,1.275e+09,2.23e+08,3.22e+08,-2.91e+08,4.54e+08,8.357e+09,0,0,0,7.11e+08,-7.92e+08,5.134e+09,-2.591e+09,-3.323e+09,2.779e+09,1.73e+08,2.779e+09,2.779e+09,2.98e+08,0,3.071e+09,19,6.33e+08,4.66e+08,3.522e+09,-2.454e+09,-2.5e+07,3e+07,9.1e+08,1.1e+07,1.738e+09,17,13,17,19,0,2.1843e+10,-2.3e+09,2.197e+09,1.097e+09,0,3.8936e+10,1.689e+09,7.072e+09,2.2597e+10,1.6339e+10,3.8936e+10,1.6389e+10,-5.789e+09,NA,NA,NA
"CELG","2013-12-31","Health Care","Summit, New Jersey",84.4850005,282,1173300000,-101400000,-51900000,26,-119700000,8676400000,292,3234400000,-89700000,9100000,340400000,388,0,828600000,374100000,1.757e+09,1665400000,4e+05,0,593400000,2041200000,95,6153500000,215500000,2839700000,91600000,340400000,-388400000,286300000,4196500000,0,0,0,1713700000,1.144e+09,2225900000,-553700000,-528600000,1449900000,397600000,1449900000,1449900000,1086700000,171100000,1808900000,28,353400000,436400000,227400000,9.4e+07,-2.25e+08,-20500000,817700000,-90900000,262800000,26,30,22,371,2226200000,4472500000,-2211800000,1684500000,544800000,2452600000,13378200000,7550500000,1945500000,5589900000,7788300000,13378200000,6493900000,-7662100000,2013,3.5,414257142.857
"CELG","2014-12-31","Health Care","Summit, New Jersey",111.860001,283,1.202e+09,-166300000,-15500000,31,-150300000,9827200000,357,4121600000,-56500000,9200000,385900000,460,0,27800000,369400000,2503500000,2327400000,-63700000,0,642600000,2191200000,95,7284500000,327500000,4067600000,176100000,393100000,-552900000,267300000,6265700000,0,0,0,2025300000,887200000,2806300000,-417400000,-1.438e+09,1999900000,339900000,1999900000,1999900000,1166700000,48700000,2.519e+09,33,726100000,606100000,304300000,914800000,-25700000,-734800000,2409600000,52600000,258300000,30,36,26,441,2430600000,6472400000,-2667600000,2027900000,605900000,3425100000,17340100000,9712600000,2112200000,6524800000,10815300000,17340100000,7670400000,-10698800000,2014,2.49,803172690.763
"CELG","2015-12-31","Health Care","Summit, New Jersey",119.760002,284,1908300000,-304700000,79500000,27,-286300000,11119300000,333,4880300000,-50600000,9400000,420100000,477,0,3e+07,4.02e+08,2334100000,2023500000,-50700000,0,814100000,4.879e+09,95,8835900000,421500000,10858100000,310600000,443400000,1729800000,625300000,14161400000,0,0,0,7297700000,758700000,2483900000,4584500000,-6.259e+09,1.602e+09,536100000,1.602e+09,1.602e+09,1420900000,299600000,2254600000,24,1012300000,984700000,60600000,767700000,0,-7702500000,4885100000,-326200000,2.79e+08,22,34,17,455,3697300000,8074400000,-3013700000,2305400000,0,1671600000,26964400000,9400900000,1968900000,5.919e+09,21045400000,26964400000,9.256e+09,-14051800000,2015,2.02,793069306.931
"CF","2012-12-31","Materials","Deerfield, Illinois",40.632,290,939600000,53200000,5400000,32,-523500000,2492400000,239,2274900000,34800000,6e+05,2990700000,295,0,938800000,419800000,2964800000,2829500000,2600000,105100000,3900500000,2064500000,51,3113300000,964200000,0,135300000,277900000,48400000,207500000,1.6e+09,935600000,3.8e+08,0,-1.3e+07,1067900000,2375600000,-796800000,-513500000,1895700000,-250800000,1848700000,1895700000,226900000,0,2959400000,48,458700000,27900000,5600000,-49600000,0,-38400000,395700000,-12300000,0,46,48,31,266,0,3461100000,-485400000,200900000,5e+06,0,10166900000,2807600000,950200000,5902200000,4264700000,10166900000,6.104e+09,-2300000,2012,28.94,65504492.0525
"CF","2013-12-31","Materials","Deerfield, Illinois",46.6080018,291,7.58e+08,4e+05,-49800000,30,-823800000,1594300000,225,1864800000,-80300000,6e+05,2954500000,318,0,833200000,410600000,2361900000,2209700000,-31300000,51300000,4780700000,2095800000,46,2520200000,686500000,0,152200000,274300000,13500000,-3.64e+08,3098100000,9.26e+08,362300000,0,1.498e+09,-564100000,1466800000,-980300000,-1019300000,1506300000,-100200000,1464600000,1506300000,290900000,0,2411700000,44,245500000,200100000,70300000,-42600000,4.3e+07,-2.09e+08,480100000,67500000,0,40,44,28,284,0,3725600000,-2317500000,150200000,0,0,10678100000,2630100000,828300000,5076100000,5.602e+09,10678100000,5474700000,-201800000,2013,24.87,60566948.1303
"CF","2014-12-31","Materials","Deerfield, Illinois",54.5079994,292,931300000,36100000,749100000,52,-1808500000,1413900000,213,2082700000,63800000,2500000,2964700000,258,0,734600000,392500000,3115600000,2937400000,-4200000,65600000,5525800000,2092800000,37,1778500000,7.73e+08,0,178200000,202900000,5e+06,94800000,4592500000,861500000,362800000,0,1494200000,285800000,1408600000,-775100000,-343500000,2183500000,-612300000,1390300000,2183500000,191500000,0,2366500000,50,243600000,53400000,48400000,-159800000,-4.3e+07,1.46e+09,374900000,-3100000,0,62,70,46,238,0,3175300000,-1917300000,205200000,0,0,11254200000,2530500000,979700000,4209700000,7044500000,11254200000,4743200000,-222200000,2014,27.16,80393961.7084
"CF","2015-12-31","Materials","Deerfield, Illinois",40.810001,293,1084700000,-4800000,-2300000,16,-2469300000,1377400000,25,308800000,-7.1e+07,2400000,2761200000,93,0,916200000,479600000,1190800000,1057600000,-18300000,37300000,8.539e+09,2390100000,36,1547100000,395800000,0,133200000,321200000,12800000,-2.7e+08,5592700000,297800000,3.52e+08,0,1e+09,-1710600000,1203700000,79900000,-2975900000,664900000,284400000,699900000,664900000,267200000,0,1193100000,28,384900000,229900000,130500000,-249800000,0,-519400000,627600000,51400000,0,25,26,15,66,0,3057900000,-547900000,3.19e+08,0,0,12738900000,1127100000,1215200000,4035200000,8703700000,12738900000,4308300000,-152700000,2015,2.97,223872053.872
